plot_index,plot_desc,plot_date,plot_lat,plot_long,plot_depth_1,plot_depth_2,plot_depth_3,plot_depth_4,plot_depth_mean,plot_desc,empty,notes,L_count,P_count,A_count,total_BCMs,plot_lat_decimal,plot_long_decimal,dist_to_crest_m,dist_to_channel_m,perc_coral_heads,general_substrate,padina_present,sarg_present,turb_present,hal_present,bcm_index,bcm_species,bcm_substrate,bcm_length
23,north_barrier,11/7/19,17˚28’55.1”S,149˚49’40.1”W,60,55,60,60,58.75,50% dc heads+50%sand,n,collect phorm sample,18,21,3,42,-17.481972,-149.827806,245,98,50,sand,0,0,0,0,26,p,dc,14
23,north_barrier,11/7/19,17˚28’55.1”S,149˚49’40.1”W,60,55,60,60,58.75,50% dc heads+50%sand,n,collect phorm sample,18,21,3,42,-17.481972,-149.827806,245,98,50,sand,0,0,0,0,27,p,dc,7
23,north_barrier,11/7/19,17˚28’55.1”S,149˚49’40.1”W,60,55,60,60,58.75,50% dc heads+50%sand,n,collect phorm sample,18,21,3,42,-17.481972,-149.827806,245,98,50,sand,0,0,0,0,28,p,dc,7
23,north_barrier,11/7/19,17˚28’55.1”S,149˚49’40.1”W,60,55,60,60,58.75,50% dc heads+50%sand,n,collect phorm sample,18,21,3,42,-17.481972,-149.827806,245,98,50,sand,0,0,0,0,29,p,dc,10
23,north_barrier,11/7/19,17˚28’55.1”S,149˚49’40.1”W,60,55,60,60,58.75,50% dc heads+50%sand,n,collect phorm sample,18,21,3,42,-17.481972,-149.827806,245,98,50,sand,0,0,0,0,30,p,dc,7
23,north_barrier,11/7/19,17˚28’55.1”S,149˚49’40.1”W,60,55,60,60,58.75,50% dc heads+50%sand,n,collect phorm sample,18,21,3,42,-17.481972,-149.827806,245,98,50,sand,0,0,0,0,31,p,dc,3
23,north_barrier,11/7/19,17˚28’55.1”S,149˚49’40.1”W,60,55,60,60,58.75,50% dc heads+50%sand,n,collect phorm sample,18,21,3,42,-17.481972,-149.827806,245,98,50,sand,0,0,0,0,32,p,dc,6
23,north_barrier,11/7/19,17˚28’55.1”S,149˚49’40.1”W,60,55,60,60,58.75,50% dc heads+50%sand,n,collect phorm sample,18,21,3,42,-17.481972,-149.827806,245,98,50,sand,0,0,0,0,33,p,dc,3
23,north_barrier,11/7/19,17˚28’55.1”S,149˚49’40.1”W,60,55,60,60,58.75,50% dc heads+50%sand,n,collect phorm sample,18,21,3,42,-17.481972,-149.827806,245,98,50,sand,0,0,0,0,34,p,dc,5
23,north_barrier,11/7/19,17˚28’55.1”S,149˚49’40.1”W,60,55,60,60,58.75,50% dc heads+50%sand,n,collect phorm sample,18,21,3,42,-17.481972,-149.827806,245,98,50,sand,0,0,0,0,35,p,dc,7
23,north_barrier,11/7/19,17˚28’55.1”S,149˚49’40.1”W,60,55,60,60,58.75,50% dc heads+50%sand,n,collect phorm sample,18,21,3,42,-17.481972,-149.827806,245,98,50,sand,0,0,0,0,36,p,dc,5
23,north_barrier,11/7/19,17˚28’55.1”S,149˚49’40.1”W,60,55,60,60,58.75,50% dc heads+50%sand,n,collect phorm sample,18,21,3,42,-17.481972,-149.827806,245,98,50,sand,0,0,0,0,37,p,dc,10
23,north_barrier,11/7/19,17˚28’55.1”S,149˚49’40.1”W,60,55,60,60,58.75,50% dc heads+50%sand,n,collect phorm sample,18,21,3,42,-17.481972,-149.827806,245,98,50,sand,0,0,0,0,38,p,pad,12
23,north_barrier,11/7/19,17˚28’55.1”S,149˚49’40.1”W,60,55,60,60,58.75,50% dc heads+50%sand,n,collect phorm sample,18,21,3,42,-17.481972,-149.827806,245,98,50,sand,0,0,0,0,39,p,pad,9
23,north_barrier,11/7/19,17˚28’55.1”S,149˚49’40.1”W,60,55,60,60,58.75,50% dc heads+50%sand,n,collect phorm sample,18,21,3,42,-17.481972,-149.827806,245,98,50,sand,0,0,0,0,40,a,dc,1
23,north_barrier,11/7/19,17˚28’55.1”S,149˚49’40.1”W,60,55,60,60,58.75,50% dc heads+50%sand,n,collect phorm sample,18,21,3,42,-17.481972,-149.827806,245,98,50,sand,0,0,0,0,41,a,dc,2
23,north_barrier,11/7/19,17˚28’55.1”S,149˚49’40.1”W,60,55,60,60,58.75,50% dc heads+50%sand,n,collect phorm sample,18,21,3,42,-17.481972,-149.827806,245,98,50,sand,0,0,0,0,42,a,pad,5
24,north_barrier,11/7/19,17˚28’58.6”S,149˚49’40.1”W,165,140,140,150,148.75,10%dc+rest barren sand,n,,0,11,0,11,-17.482944,-149.827806,306,5,10,sand,0,0,0,0,0,,,
24,north_barrier,11/7/19,17˚28’58.6”S,149˚49’40.1”W,165,140,140,150,148.75,10%dc+rest barren sand,n,,0,11,0,11,-17.482944,-149.827806,306,5,10,sand,0,0,0,0,1,p,dc,6
24,north_barrier,11/7/19,17˚28’58.6”S,149˚49’40.1”W,165,140,140,150,148.75,10%dc+rest barren sand,n,,0,11,0,11,-17.482944,-149.827806,306,5,10,sand,0,0,0,0,2,p,dc,5
24,north_barrier,11/7/19,17˚28’58.6”S,149˚49’40.1”W,165,140,140,150,148.75,10%dc+rest barren sand,n,,0,11,0,11,-17.482944,-149.827806,306,5,10,sand,0,0,0,0,3,p,dc,6
24,north_barrier,11/7/19,17˚28’58.6”S,149˚49’40.1”W,165,140,140,150,148.75,10%dc+rest barren sand,n,,0,11,0,11,-17.482944,-149.827806,306,5,10,sand,0,0,0,0,4,p,dc,8
24,north_barrier,11/7/19,17˚28’58.6”S,149˚49’40.1”W,165,140,140,150,148.75,10%dc+rest barren sand,n,,0,11,0,11,-17.482944,-149.827806,306,5,10,sand,0,0,0,0,5,p,dc,8
24,north_barrier,11/7/19,17˚28’58.6”S,149˚49’40.1”W,165,140,140,150,148.75,10%dc+rest barren sand,n,,0,11,0,11,-17.482944,-149.827806,306,5,10,sand,0,0,0,0,6,p,dc,7
24,north_barrier,11/7/19,17˚28’58.6”S,149˚49’40.1”W,165,140,140,150,148.75,10%dc+rest barren sand,n,,0,11,0,11,-17.482944,-149.827806,306,5,10,sand,0,0,0,0,7,p,dc,5
24,north_barrier,11/7/19,17˚28’58.6”S,149˚49’40.1”W,165,140,140,150,148.75,10%dc+rest barren sand,n,,0,11,0,11,-17.482944,-149.827806,306,5,10,sand,0,0,0,0,8,p,dc,3
24,north_barrier,11/7/19,17˚28’58.6”S,149˚49’40.1”W,165,140,140,150,148.75,10%dc+rest barren sand,n,,0,11,0,11,-17.482944,-149.827806,306,5,10,sand,0,0,0,0,9,p,dc,4
24,north_barrier,11/7/19,17˚28’58.6”S,149˚49’40.1”W,165,140,140,150,148.75,10%dc+rest barren sand,n,,0,11,0,11,-17.482944,-149.827806,306,5,10,sand,0,0,0,0,10,p,dc,14
24,north_barrier,11/7/19,17˚28’58.6”S,149˚49’40.1”W,165,140,140,150,148.75,10%dc+rest barren sand,n,,0,11,0,11,-17.482944,-149.827806,306,5,10,sand,0,0,0,0,11,p,dc,5
25,north_barrier,11/7/19,17˚28’50.0”S,149˚49’40.1”W,65,60,70,65,65,80%dc+rest sand+lots of turb,n,,22,35,6,63,-17.480556,-149.827806,154,251,80,sand,0,0,1,0,0,,,
25,north_barrier,11/7/19,17˚28’50.0”S,149˚49’40.1”W,65,60,70,65,65,80%dc+rest sand+lots of turb,n,,22,35,6,63,-17.480556,-149.827806,154,251,80,sand,0,0,1,0,1,l,dc,4
25,north_barrier,11/7/19,17˚28’50.0”S,149˚49’40.1”W,65,60,70,65,65,80%dc+rest sand+lots of turb,n,,22,35,6,63,-17.480556,-149.827806,154,251,80,sand,0,0,1,0,2,l,dc,3
25,north_barrier,11/7/19,17˚28’50.0”S,149˚49’40.1”W,65,60,70,65,65,80%dc+rest sand+lots of turb,n,,22,35,6,63,-17.480556,-149.827806,154,251,80,sand,0,0,1,0,3,l,dc,1
25,north_barrier,11/7/19,17˚28’50.0”S,149˚49’40.1”W,65,60,70,65,65,80%dc+rest sand+lots of turb,n,,22,35,6,63,-17.480556,-149.827806,154,251,80,sand,0,0,1,0,4,l,dc,2
25,north_barrier,11/7/19,17˚28’50.0”S,149˚49’40.1”W,65,60,70,65,65,80%dc+rest sand+lots of turb,n,,22,35,6,63,-17.480556,-149.827806,154,251,80,sand,0,0,1,0,5,l,dc,3
25,north_barrier,11/7/19,17˚28’50.0”S,149˚49’40.1”W,65,60,70,65,65,80%dc+rest sand+lots of turb,n,,22,35,6,63,-17.480556,-149.827806,154,251,80,sand,0,0,1,0,6,l,dc,2
25,north_barrier,11/7/19,17˚28’50.0”S,149˚49’40.1”W,65,60,70,65,65,80%dc+rest sand+lots of turb,n,,22,35,6,63,-17.480556,-149.827806,154,251,80,sand,0,0,1,0,7,l,dc,1
25,north_barrier,11/7/19,17˚28’50.0”S,149˚49’40.1”W,65,60,70,65,65,80%dc+rest sand+lots of turb,n,,22,35,6,63,-17.480556,-149.827806,154,251,80,sand,0,0,1,0,8,l,dc,4
25,north_barrier,11/7/19,17˚28’50.0”S,149˚49’40.1”W,65,60,70,65,65,80%dc+rest sand+lots of turb,n,,22,35,6,63,-17.480556,-149.827806,154,251,80,sand,0,0,1,0,9,l,dc,5
25,north_barrier,11/7/19,17˚28’50.0”S,149˚49’40.1”W,65,60,70,65,65,80%dc+rest sand+lots of turb,n,,22,35,6,63,-17.480556,-149.827806,154,251,80,sand,0,0,1,0,10,l,dc,6
25,north_barrier,11/7/19,17˚28’50.0”S,149˚49’40.1”W,65,60,70,65,65,80%dc+rest sand+lots of turb,n,,22,35,6,63,-17.480556,-149.827806,154,251,80,sand,0,0,1,0,11,l,dc,7
25,north_barrier,11/7/19,17˚28’50.0”S,149˚49’40.1”W,65,60,70,65,65,80%dc+rest sand+lots of turb,n,,22,35,6,63,-17.480556,-149.827806,154,251,80,sand,0,0,1,0,12,l,dc,5
25,north_barrier,11/7/19,17˚28’50.0”S,149˚49’40.1”W,65,60,70,65,65,80%dc+rest sand+lots of turb,n,,22,35,6,63,-17.480556,-149.827806,154,251,80,sand,0,0,1,0,13,l,dc,8
25,north_barrier,11/7/19,17˚28’50.0”S,149˚49’40.1”W,65,60,70,65,65,80%dc+rest sand+lots of turb,n,,22,35,6,63,-17.480556,-149.827806,154,251,80,sand,0,0,1,0,14,l,dc,4
25,north_barrier,11/7/19,17˚28’50.0”S,149˚49’40.1”W,65,60,70,65,65,80%dc+rest sand+lots of turb,n,,22,35,6,63,-17.480556,-149.827806,154,251,80,sand,0,0,1,0,15,l,dc,3
25,north_barrier,11/7/19,17˚28’50.0”S,149˚49’40.1”W,65,60,70,65,65,80%dc+rest sand+lots of turb,n,,22,35,6,63,-17.480556,-149.827806,154,251,80,sand,0,0,1,0,16,l,dc,2
25,north_barrier,11/7/19,17˚28’50.0”S,149˚49’40.1”W,65,60,70,65,65,80%dc+rest sand+lots of turb,n,,22,35,6,63,-17.480556,-149.827806,154,251,80,sand,0,0,1,0,17,l,dc,2
25,north_barrier,11/7/19,17˚28’50.0”S,149˚49’40.1”W,65,60,70,65,65,80%dc+rest sand+lots of turb,n,,22,35,6,63,-17.480556,-149.827806,154,251,80,sand,0,0,1,0,18,l,dc,5
25,north_barrier,11/7/19,17˚28’50.0”S,149˚49’40.1”W,65,60,70,65,65,80%dc+rest sand+lots of turb,n,,22,35,6,63,-17.480556,-149.827806,154,251,80,sand,0,0,1,0,19,l,dc,3
25,north_barrier,11/7/19,17˚28’50.0”S,149˚49’40.1”W,65,60,70,65,65,80%dc+rest sand+lots of turb,n,,22,35,6,63,-17.480556,-149.827806,154,251,80,sand,0,0,1,0,20,l,dc,2
25,north_barrier,11/7/19,17˚28’50.0”S,149˚49’40.1”W,65,60,70,65,65,80%dc+rest sand+lots of turb,n,,22,35,6,63,-17.480556,-149.827806,154,251,80,sand,0,0,1,0,21,l,dc,1
25,north_barrier,11/7/19,17˚28’50.0”S,149˚49’40.1”W,65,60,70,65,65,80%dc+rest sand+lots of turb,n,,22,35,6,63,-17.480556,-149.827806,154,251,80,sand,0,0,1,0,22,l,dc,1
25,north_barrier,11/7/19,17˚28’50.0”S,149˚49’40.1”W,65,60,70,65,65,80%dc+rest sand+lots of turb,n,,22,35,6,63,-17.480556,-149.827806,154,251,80,sand,0,0,1,0,23,p,dc,24
25,north_barrier,11/7/19,17˚28’50.0”S,149˚49’40.1”W,65,60,70,65,65,80%dc+rest sand+lots of turb,n,,22,35,6,63,-17.480556,-149.827806,154,251,80,sand,0,0,1,0,24,p,dc,6
25,north_barrier,11/7/19,17˚28’50.0”S,149˚49’40.1”W,65,60,70,65,65,80%dc+rest sand+lots of turb,n,,22,35,6,63,-17.480556,-149.827806,154,251,80,sand,0,0,1,0,25,p,dc,3
25,north_barrier,11/7/19,17˚28’50.0”S,149˚49’40.1”W,65,60,70,65,65,80%dc+rest sand+lots of turb,n,,22,35,6,63,-17.480556,-149.827806,154,251,80,sand,0,0,1,0,26,p,dc,7
25,north_barrier,11/7/19,17˚28’50.0”S,149˚49’40.1”W,65,60,70,65,65,80%dc+rest sand+lots of turb,n,,22,35,6,63,-17.480556,-149.827806,154,251,80,sand,0,0,1,0,27,p,dc,6
25,north_barrier,11/7/19,17˚28’50.0”S,149˚49’40.1”W,65,60,70,65,65,80%dc+rest sand+lots of turb,n,,22,35,6,63,-17.480556,-149.827806,154,251,80,sand,0,0,1,0,28,p,dc,6
25,north_barrier,11/7/19,17˚28’50.0”S,149˚49’40.1”W,65,60,70,65,65,80%dc+rest sand+lots of turb,n,,22,35,6,63,-17.480556,-149.827806,154,251,80,sand,0,0,1,0,29,p,dc,4
25,north_barrier,11/7/19,17˚28’50.0”S,149˚49’40.1”W,65,60,70,65,65,80%dc+rest sand+lots of turb,n,,22,35,6,63,-17.480556,-149.827806,154,251,80,sand,0,0,1,0,30,p,dc,3
25,north_barrier,11/7/19,17˚28’50.0”S,149˚49’40.1”W,65,60,70,65,65,80%dc+rest sand+lots of turb,n,,22,35,6,63,-17.480556,-149.827806,154,251,80,sand,0,0,1,0,31,p,dc,5
25,north_barrier,11/7/19,17˚28’50.0”S,149˚49’40.1”W,65,60,70,65,65,80%dc+rest sand+lots of turb,n,,22,35,6,63,-17.480556,-149.827806,154,251,80,sand,0,0,1,0,32,p,dc,26
25,north_barrier,11/7/19,17˚28’50.0”S,149˚49’40.1”W,65,60,70,65,65,80%dc+rest sand+lots of turb,n,,22,35,6,63,-17.480556,-149.827806,154,251,80,sand,0,0,1,0,33,p,dc,8
25,north_barrier,11/7/19,17˚28’50.0”S,149˚49’40.1”W,65,60,70,65,65,80%dc+rest sand+lots of turb,n,,22,35,6,63,-17.480556,-149.827806,154,251,80,sand,0,0,1,0,34,p,dc,9
25,north_barrier,11/7/19,17˚28’50.0”S,149˚49’40.1”W,65,60,70,65,65,80%dc+rest sand+lots of turb,n,,22,35,6,63,-17.480556,-149.827806,154,251,80,sand,0,0,1,0,35,p,dc,6
25,north_barrier,11/7/19,17˚28’50.0”S,149˚49’40.1”W,65,60,70,65,65,80%dc+rest sand+lots of turb,n,,22,35,6,63,-17.480556,-149.827806,154,251,80,sand,0,0,1,0,36,p,dc,5
25,north_barrier,11/7/19,17˚28’50.0”S,149˚49’40.1”W,65,60,70,65,65,80%dc+rest sand+lots of turb,n,,22,35,6,63,-17.480556,-149.827806,154,251,80,sand,0,0,1,0,37,p,dc,5
25,north_barrier,11/7/19,17˚28’50.0”S,149˚49’40.1”W,65,60,70,65,65,80%dc+rest sand+lots of turb,n,,22,35,6,63,-17.480556,-149.827806,154,251,80,sand,0,0,1,0,38,p,dc,6
25,north_barrier,11/7/19,17˚28’50.0”S,149˚49’40.1”W,65,60,70,65,65,80%dc+rest sand+lots of turb,n,,22,35,6,63,-17.480556,-149.827806,154,251,80,sand,0,0,1,0,39,p,dc,21
25,north_barrier,11/7/19,17˚28’50.0”S,149˚49’40.1”W,65,60,70,65,65,80%dc+rest sand+lots of turb,n,,22,35,6,63,-17.480556,-149.827806,154,251,80,sand,0,0,1,0,40,p,dc,11
25,north_barrier,11/7/19,17˚28’50.0”S,149˚49’40.1”W,65,60,70,65,65,80%dc+rest sand+lots of turb,n,,22,35,6,63,-17.480556,-149.827806,154,251,80,sand,0,0,1,0,41,p,dc,24
25,north_barrier,11/7/19,17˚28’50.0”S,149˚49’40.1”W,65,60,70,65,65,80%dc+rest sand+lots of turb,n,,22,35,6,63,-17.480556,-149.827806,154,251,80,sand,0,0,1,0,42,p,dc,10
25,north_barrier,11/7/19,17˚28’50.0”S,149˚49’40.1”W,65,60,70,65,65,80%dc+rest sand+lots of turb,n,,22,35,6,63,-17.480556,-149.827806,154,251,80,sand,0,0,1,0,43,p,dc,11
25,north_barrier,11/7/19,17˚28’50.0”S,149˚49’40.1”W,65,60,70,65,65,80%dc+rest sand+lots of turb,n,,22,35,6,63,-17.480556,-149.827806,154,251,80,sand,0,0,1,0,44,p,dc,9
25,north_barrier,11/7/19,17˚28’50.0”S,149˚49’40.1”W,65,60,70,65,65,80%dc+rest sand+lots of turb,n,,22,35,6,63,-17.480556,-149.827806,154,251,80,sand,0,0,1,0,45,p,dc,15
25,north_barrier,11/7/19,17˚28’50.0”S,149˚49’40.1”W,65,60,70,65,65,80%dc+rest sand+lots of turb,n,,22,35,6,63,-17.480556,-149.827806,154,251,80,sand,0,0,1,0,46,p,dc,8
25,north_barrier,11/7/19,17˚28’50.0”S,149˚49’40.1”W,65,60,70,65,65,80%dc+rest sand+lots of turb,n,,22,35,6,63,-17.480556,-149.827806,154,251,80,sand,0,0,1,0,47,p,dc,4
25,north_barrier,11/7/19,17˚28’50.0”S,149˚49’40.1”W,65,60,70,65,65,80%dc+rest sand+lots of turb,n,,22,35,6,63,-17.480556,-149.827806,154,251,80,sand,0,0,1,0,48,p,dc,10
25,north_barrier,11/7/19,17˚28’50.0”S,149˚49’40.1”W,65,60,70,65,65,80%dc+rest sand+lots of turb,n,,22,35,6,63,-17.480556,-149.827806,154,251,80,sand,0,0,1,0,49,p,dc,8
25,north_barrier,11/7/19,17˚28’50.0”S,149˚49’40.1”W,65,60,70,65,65,80%dc+rest sand+lots of turb,n,,22,35,6,63,-17.480556,-149.827806,154,251,80,sand,0,0,1,0,50,p,dc,20
25,north_barrier,11/7/19,17˚28’50.0”S,149˚49’40.1”W,65,60,70,65,65,80%dc+rest sand+lots of turb,n,,22,35,6,63,-17.480556,-149.827806,154,251,80,sand,0,0,1,0,51,p,dc,5
25,north_barrier,11/7/19,17˚28’50.0”S,149˚49’40.1”W,65,60,70,65,65,80%dc+rest sand+lots of turb,n,,22,35,6,63,-17.480556,-149.827806,154,251,80,sand,0,0,1,0,52,p,dc,4
25,north_barrier,11/7/19,17˚28’50.0”S,149˚49’40.1”W,65,60,70,65,65,80%dc+rest sand+lots of turb,n,,22,35,6,63,-17.480556,-149.827806,154,251,80,sand,0,0,1,0,53,p,dc,6
25,north_barrier,11/7/19,17˚28’50.0”S,149˚49’40.1”W,65,60,70,65,65,80%dc+rest sand+lots of turb,n,,22,35,6,63,-17.480556,-149.827806,154,251,80,sand,0,0,1,0,54,p,dc,3
25,north_barrier,11/7/19,17˚28’50.0”S,149˚49’40.1”W,65,60,70,65,65,80%dc+rest sand+lots of turb,n,,22,35,6,63,-17.480556,-149.827806,154,251,80,sand,0,0,1,0,55,p,dc,21
25,north_barrier,11/7/19,17˚28’50.0”S,149˚49’40.1”W,65,60,70,65,65,80%dc+rest sand+lots of turb,n,,22,35,6,63,-17.480556,-149.827806,154,251,80,sand,0,0,1,0,56,p,dc,10
25,north_barrier,11/7/19,17˚28’50.0”S,149˚49’40.1”W,65,60,70,65,65,80%dc+rest sand+lots of turb,n,,22,35,6,63,-17.480556,-149.827806,154,251,80,sand,0,0,1,0,57,p,turb,1
25,north_barrier,11/7/19,17˚28’50.0”S,149˚49’40.1”W,65,60,70,65,65,80%dc+rest sand+lots of turb,n,,22,35,6,63,-17.480556,-149.827806,154,251,80,sand,0,0,1,0,58,a,pad,4
25,north_barrier,11/7/19,17˚28’50.0”S,149˚49’40.1”W,65,60,70,65,65,80%dc+rest sand+lots of turb,n,,22,35,6,63,-17.480556,-149.827806,154,251,80,sand,0,0,1,0,59,a,turb,2
25,north_barrier,11/7/19,17˚28’50.0”S,149˚49’40.1”W,65,60,70,65,65,80%dc+rest sand+lots of turb,n,,22,35,6,63,-17.480556,-149.827806,154,251,80,sand,0,0,1,0,60,a,turb,1
25,north_barrier,11/7/19,17˚28’50.0”S,149˚49’40.1”W,65,60,70,65,65,80%dc+rest sand+lots of turb,n,,22,35,6,63,-17.480556,-149.827806,154,251,80,sand,0,0,1,0,61,a,turb,1
25,north_barrier,11/7/19,17˚28’50.0”S,149˚49’40.1”W,65,60,70,65,65,80%dc+rest sand+lots of turb,n,,22,35,6,63,-17.480556,-149.827806,154,251,80,sand,0,0,1,0,62,a,turb,3
25,north_barrier,11/7/19,17˚28’50.0”S,149˚49’40.1”W,65,60,70,65,65,80%dc+rest sand+lots of turb,n,,22,35,6,63,-17.480556,-149.827806,154,251,80,sand,0,0,1,0,63,a,turb,2
26,north_barrier,11/7/19,17˚28’45.0”S,149˚49’40.0”W,50,65,55,45,53.75,coralrubble+turb+sarg+strongwaves+current,n,,23,2,0,25,-17.479167,-149.827778,44,387,0,dc_fragments,0,1,1,0,0,,,
26,north_barrier,11/7/19,17˚28’45.0”S,149˚49’40.0”W,50,65,55,45,53.75,coralrubble+turb+sarg+strongwaves+current,n,,23,2,0,25,-17.479167,-149.827778,44,387,0,dc_fragments,0,1,1,0,1,l,dc,1
26,north_barrier,11/7/19,17˚28’45.0”S,149˚49’40.0”W,50,65,55,45,53.75,coralrubble+turb+sarg+strongwaves+current,n,,23,2,0,25,-17.479167,-149.827778,44,387,0,dc_fragments,0,1,1,0,2,l,dc,1
26,north_barrier,11/7/19,17˚28’45.0”S,149˚49’40.0”W,50,65,55,45,53.75,coralrubble+turb+sarg+strongwaves+current,n,,23,2,0,25,-17.479167,-149.827778,44,387,0,dc_fragments,0,1,1,0,3,l,dc,1
26,north_barrier,11/7/19,17˚28’45.0”S,149˚49’40.0”W,50,65,55,45,53.75,coralrubble+turb+sarg+strongwaves+current,n,,23,2,0,25,-17.479167,-149.827778,44,387,0,dc_fragments,0,1,1,0,4,l,dc,2
26,north_barrier,11/7/19,17˚28’45.0”S,149˚49’40.0”W,50,65,55,45,53.75,coralrubble+turb+sarg+strongwaves+current,n,,23,2,0,25,-17.479167,-149.827778,44,387,0,dc_fragments,0,1,1,0,5,l,dc,3
26,north_barrier,11/7/19,17˚28’45.0”S,149˚49’40.0”W,50,65,55,45,53.75,coralrubble+turb+sarg+strongwaves+current,n,,23,2,0,25,-17.479167,-149.827778,44,387,0,dc_fragments,0,1,1,0,6,l,dc,4
26,north_barrier,11/7/19,17˚28’45.0”S,149˚49’40.0”W,50,65,55,45,53.75,coralrubble+turb+sarg+strongwaves+current,n,,23,2,0,25,-17.479167,-149.827778,44,387,0,dc_fragments,0,1,1,0,7,l,dc,3
26,north_barrier,11/7/19,17˚28’45.0”S,149˚49’40.0”W,50,65,55,45,53.75,coralrubble+turb+sarg+strongwaves+current,n,,23,2,0,25,-17.479167,-149.827778,44,387,0,dc_fragments,0,1,1,0,8,l,dc,7
26,north_barrier,11/7/19,17˚28’45.0”S,149˚49’40.0”W,50,65,55,45,53.75,coralrubble+turb+sarg+strongwaves+current,n,,23,2,0,25,-17.479167,-149.827778,44,387,0,dc_fragments,0,1,1,0,9,l,dc,4
26,north_barrier,11/7/19,17˚28’45.0”S,149˚49’40.0”W,50,65,55,45,53.75,coralrubble+turb+sarg+strongwaves+current,n,,23,2,0,25,-17.479167,-149.827778,44,387,0,dc_fragments,0,1,1,0,10,l,dc,3
26,north_barrier,11/7/19,17˚28’45.0”S,149˚49’40.0”W,50,65,55,45,53.75,coralrubble+turb+sarg+strongwaves+current,n,,23,2,0,25,-17.479167,-149.827778,44,387,0,dc_fragments,0,1,1,0,11,l,dc,1
26,north_barrier,11/7/19,17˚28’45.0”S,149˚49’40.0”W,50,65,55,45,53.75,coralrubble+turb+sarg+strongwaves+current,n,,23,2,0,25,-17.479167,-149.827778,44,387,0,dc_fragments,0,1,1,0,12,l,dc,3
26,north_barrier,11/7/19,17˚28’45.0”S,149˚49’40.0”W,50,65,55,45,53.75,coralrubble+turb+sarg+strongwaves+current,n,,23,2,0,25,-17.479167,-149.827778,44,387,0,dc_fragments,0,1,1,0,13,l,dc,4
26,north_barrier,11/7/19,17˚28’45.0”S,149˚49’40.0”W,50,65,55,45,53.75,coralrubble+turb+sarg+strongwaves+current,n,,23,2,0,25,-17.479167,-149.827778,44,387,0,dc_fragments,0,1,1,0,14,l,dc,2
26,north_barrier,11/7/19,17˚28’45.0”S,149˚49’40.0”W,50,65,55,45,53.75,coralrubble+turb+sarg+strongwaves+current,n,,23,2,0,25,-17.479167,-149.827778,44,387,0,dc_fragments,0,1,1,0,15,l,dc,1
26,north_barrier,11/7/19,17˚28’45.0”S,149˚49’40.0”W,50,65,55,45,53.75,coralrubble+turb+sarg+strongwaves+current,n,,23,2,0,25,-17.479167,-149.827778,44,387,0,dc_fragments,0,1,1,0,16,l,dc,1
26,north_barrier,11/7/19,17˚28’45.0”S,149˚49’40.0”W,50,65,55,45,53.75,coralrubble+turb+sarg+strongwaves+current,n,,23,2,0,25,-17.479167,-149.827778,44,387,0,dc_fragments,0,1,1,0,17,l,dc,2
26,north_barrier,11/7/19,17˚28’45.0”S,149˚49’40.0”W,50,65,55,45,53.75,coralrubble+turb+sarg+strongwaves+current,n,,23,2,0,25,-17.479167,-149.827778,44,387,0,dc_fragments,0,1,1,0,18,l,dc,1
26,north_barrier,11/7/19,17˚28’45.0”S,149˚49’40.0”W,50,65,55,45,53.75,coralrubble+turb+sarg+strongwaves+current,n,,23,2,0,25,-17.479167,-149.827778,44,387,0,dc_fragments,0,1,1,0,19,l,dc,1
26,north_barrier,11/7/19,17˚28’45.0”S,149˚49’40.0”W,50,65,55,45,53.75,coralrubble+turb+sarg+strongwaves+current,n,,23,2,0,25,-17.479167,-149.827778,44,387,0,dc_fragments,0,1,1,0,20,l,dc,3
26,north_barrier,11/7/19,17˚28’45.0”S,149˚49’40.0”W,50,65,55,45,53.75,coralrubble+turb+sarg+strongwaves+current,n,,23,2,0,25,-17.479167,-149.827778,44,387,0,dc_fragments,0,1,1,0,21,l,dc,2
26,north_barrier,11/7/19,17˚28’45.0”S,149˚49’40.0”W,50,65,55,45,53.75,coralrubble+turb+sarg+strongwaves+current,n,,23,2,0,25,-17.479167,-149.827778,44,387,0,dc_fragments,0,1,1,0,22,l,dc,2
26,north_barrier,11/7/19,17˚28’45.0”S,149˚49’40.0”W,50,65,55,45,53.75,coralrubble+turb+sarg+strongwaves+current,n,,23,2,0,25,-17.479167,-149.827778,44,387,0,dc_fragments,0,1,1,0,23,l,dc,2
26,north_barrier,11/7/19,17˚28’45.0”S,149˚49’40.0”W,50,65,55,45,53.75,coralrubble+turb+sarg+strongwaves+current,n,,23,2,0,25,-17.479167,-149.827778,44,387,0,dc_fragments,0,1,1,0,24,p,dc,3
26,north_barrier,11/7/19,17˚28’45.0”S,149˚49’40.0”W,50,65,55,45,53.75,coralrubble+turb+sarg+strongwaves+current,n,,23,2,0,25,-17.479167,-149.827778,44,387,0,dc_fragments,0,1,1,0,25,p,dc,3
27,north_barrier,11/7/19,17˚28’45.4”S,149˚49’45.4”W,180,190,185,185,185,20%large_coral_heads+sand+rubble,y,,0,0,0,0,-17.479278,-149.829278,168,410,20,sand,0,0,0,0,0,,,
28,north_barrier,11/7/19,17˚28’49.9”S,149˚49’44.9”W,100,90,70,100,90,20%dc_heads+rest sand+pad+med current,n,,0,7,0,7,-17.480528,-149.829139,263,269,20,sand,1,0,0,0,0,,,
